month,variable,sex,Alberta,British Columbia,Manitoba,New Brunswick,Newfoundland and Labrador,Nova Scotia,Ontario,Prince Edward Island,Quebec,Saskatchewan
2009-01,Full-time employment,Both sexes,1702.7,1734.5,488,302.2,185.2,369.7,5245.4,56.2,3135.8,424.9
2009-01,Full-time employment,Females,668.9,723.6,202.9,135.7,84.5,169.5,2310.2,26,1367.3,177.7
2009-01,Full-time employment,Males,1033.8,1010.9,285.1,166.5,100.7,200.2,2935.1,30.2,1768.5,247.2
2009-01,Part-time employment ,Both sexes,356.8,471.8,112,62.1,30.1,79.7,1235.1,10.4,719.1,101.6
2009-01,Part-time employment ,Females,252.8,323.9,77.5,41.5,21,54.6,815.5,7.1,483.6,68.6
2009-01,Part-time employment ,Males,104,147.9,34.5,20.6,9.1,25.1,419.6,3.3,235.5,33
2009-02,Employment,Both sexes,2042.2,2195.3,601.1,361,214.1,454.1,6461.2,67.3,3847.6,526.8
2009-02,Employment,Females,927,1046.1,281.4,176.8,105,226.1,3128,33.7,1851.9,248.1
2009-02,Employment,Males,1115.2,1149.2,319.8,184.3,109.1,228.1,3333.2,33.6,1995.7,278.6
2009-02,Full-time employment,Both sexes,1678.8,1710.2,488.1,304.9,183.2,369.9,5197.5,57,3110.6,424.4
2009-02,Full-time employment,Females,672.8,715.8,203.1,138.8,83.7,168.7,2305,26.3,1359.8,177.3
2009-02,Full-time employment,Males,1006,994.4,285,166.1,99.4,201.2,2892.5,30.7,1750.8,247.2
2009-02,Part-time employment ,Both sexes,363.4,485.1,113.1,56.1,30.9,84.2,1263.7,10.3,737,102.3
2009-02,Part-time employment ,Females,254.2,330.3,78.3,38,21.2,57.3,823,7.4,492.1,70.8
2009-02,Part-time employment ,Males,109.2,154.8,34.8,18.2,9.7,26.9,440.7,2.9,244.9,31.5
2009-03,Employment,Both sexes,2036.8,2183.8,598.1,358.7,215.2,450,6458.8,67.3,3858.9,524.9
2009-03,Employment,Females,928.4,1044,279.8,173.9,105.6,225.7,3131.7,33.5,1854.7,245.9
2009-03,Employment,Males,1108.4,1139.9,318.2,184.8,109.6,224.3,3327.1,33.8,2004.1,279.1
2009-03,Full-time employment,Both sexes,1676.6,1701.3,488.7,298.1,184.8,366.7,5166,56.8,3125.5,424.9
2009-03,Full-time employment,Females,676.1,714.4,203.4,132.5,84.8,168.6,2289.3,26.5,1367.3,175.9
2009-03,Full-time employment,Males,1000.5,987,285.3,165.5,100,198.1,2876.7,30.3,1758.2,249
2009-03,Part-time employment ,Both sexes,360.2,482.5,109.3,60.6,30.4,83.3,1292.7,10.5,733.4,100.1
2009-03,Part-time employment ,Females,252.3,329.6,76.4,41.4,20.8,57.1,842.4,7,487.4,70
2009-03,Part-time employment ,Males,107.9,152.9,32.9,19.2,9.6,26.2,450.4,3.5,246,30.1
2009-04,Employment,Both sexes,2036.8,2189.8,596.8,358.4,213,447.4,6416.4,67,3860.1,523.8
2009-04,Employment,Females,931.1,1051.9,279.4,176,104.1,225.8,3114.2,33.6,1852.7,247.4
2009-04,Employment,Males,1105.7,1138,317.3,182.4,109,221.6,3302.3,33.4,2007.4,276.4
2009-04,Full-time employment,Both sexes,1666.3,1716.7,487.7,300.3,184.3,365.9,5161,56.7,3121.5,424.5
2009-04,Full-time employment,Females,676.5,725.9,203.8,136.3,83.8,171.1,2282,27,1360.5,177.9
2009-04,Full-time employment,Males,989.9,990.7,283.8,163.9,100.5,194.8,2879,29.8,1761,246.6
2009-04,Part-time employment ,Both sexes,370.5,473.2,109.1,58.1,28.7,81.5,1255.5,10.3,738.6,99.3
2009-04,Part-time employment ,Females,254.6,325.9,75.6,39.6,20.3,54.7,832.2,6.6,492.1,69.5
2009-04,Part-time employment ,Males,115.8,147.3,33.5,18.4,8.5,26.7,423.3,3.7,246.4,29.8
2009-05,Employment,Both sexes,2026.3,2198.1,601.9,360.1,210,447.9,6385.7,67.7,3859,526.7
2009-05,Employment,Females,924,1052.3,281.7,175.6,103.8,224,3108.2,33.7,1855.6,247.5
2009-05,Employment,Males,1102.3,1145.8,320.3,184.5,106.2,224,3277.5,34,2003.4,279.2
2009-05,Full-time employment,Both sexes,1659.2,1704.3,485.6,300.8,180.9,368.5,5131.8,56.8,3119.9,428.7
2009-05,Full-time employment,Females,671.7,717.3,201.2,134.7,83.8,170.2,2271.5,26.7,1367.1,180
2009-05,Full-time employment,Males,987.6,986.9,284.4,166.1,97.1,198.3,2860.3,30.1,1752.8,248.7
2009-05,Part-time employment ,Both sexes,367.1,493.8,116.4,59.2,29.1,79.5,1253.8,10.9,739.1,98
2009-05,Part-time employment ,Females,252.4,335,80.5,40.9,20,53.8,836.7,7,488.5,67.5
2009-05,Part-time employment ,Males,114.7,158.8,35.9,18.4,9.1,25.7,417.2,3.9,250.6,30.5
2009-06,Employment,Both sexes,2024.6,2194,601.2,360.7,217.3,446.3,6377.6,68.2,3855.1,529.1
2009-06,Employment,Females,919,1051.3,280.8,176.5,105.9,223.5,3120.2,33.4,1845.4,248.6
2009-06,Employment,Males,1105.6,1142.8,320.3,184.2,111.4,222.8,3257.4,34.8,2009.7,280.4
2009-06,Full-time employment,Both sexes,1660,1707.7,488.7,303.8,186.4,365.4,5083.1,55.3,3118.2,429.8
2009-06,Full-time employment,Females,663.9,713.3,203.8,137.3,84,168.9,2250.1,24.7,1358.5,177.1
2009-06,Full-time employment,Males,996,994.4,285,166.5,102.5,196.5,2832.9,30.6,1759.7,252.7
2009-06,Part-time employment ,Both sexes,364.6,486.4,112.4,56.9,30.9,80.9,1294.6,12.9,736.9,99.3
2009-06,Part-time employment ,Females,255,338,77,39.2,21.9,54.6,870.1,8.7,486.9,71.5
2009-06,Part-time employment ,Males,109.6,148.4,35.4,17.7,8.9,26.3,424.5,4.3,250,27.8
2009-07,Employment,Both sexes,2022.2,2191.7,601.9,359,215.2,445.9,6407.4,67.7,3836.9,526.7
2009-07,Employment,Females,915.7,1051.4,280.3,173.5,104.6,224.4,3120.8,32.9,1841.4,245.7
2009-07,Employment,Males,1106.5,1140.3,321.6,185.5,110.5,221.4,3286.6,34.8,1995.6,281
2009-07,Full-time employment,Both sexes,1660.3,1705.4,485.4,303.3,185.1,370.7,5139.1,55.5,3110.4,422.6
2009-07,Full-time employment,Females,661.1,714.8,202.1,137.4,83.3,173.3,2248.4,24.5,1370.7,176.2
2009-07,Full-time employment,Males,999.2,990.6,283.3,165.9,101.9,197.4,2890.6,31,1739.7,246.3
2009-07,Part-time employment ,Both sexes,361.9,486.3,116.6,55.7,30,75.1,1268.3,12.2,726.5,104.1
2009-07,Part-time employment ,Females,254.5,336.7,78.2,36.1,21.3,51.1,872.4,8.4,470.6,69.5
2009-07,Part-time employment ,Males,107.3,149.7,38.4,19.6,8.7,24,395.9,3.8,255.9,34.7
2009-08,Employment,Both sexes,2014.9,2185.7,604.8,359.7,216.2,447.2,6418.1,67.6,3845.3,523.4
2009-08,Employment,Females,919.1,1055.2,281.6,175,105.5,223.1,3122.6,32.8,1849.7,242.1
2009-08,Employment,Males,1095.7,1130.5,323.2,184.7,110.7,224.1,3295.5,34.8,1995.6,281.2
2009-08,Full-time employment,Both sexes,1641.1,1714.4,483.5,303.1,187.2,368,5129.6,55.1,3109.1,420.3
2009-08,Full-time employment,Females,660.7,726.3,201,136.7,83.6,168.2,2247.7,24.1,1372.8,174.5
2009-08,Full-time employment,Males,980.4,988.1,282.4,166.4,103.6,199.8,2881.8,31,1736.3,245.8
2009-08,Part-time employment ,Both sexes,373.8,471.3,121.4,56.6,29,79.2,1288.6,12.5,736.2,103.1
2009-08,Part-time employment ,Females,258.5,328.9,80.6,38.3,21.9,54.9,874.9,8.7,476.9,67.6
2009-08,Part-time employment ,Males,115.3,142.4,40.8,18.3,7.1,24.3,413.6,3.8,259.3,35.4
2009-09,Employment,Both sexes,2026.2,2193.5,601.1,360,217.8,447,6438,68.4,3833.8,524.8
2009-09,Employment,Females,921.2,1062.2,280.5,176.4,105.7,223.4,3143.3,33.5,1858.8,244.6
2009-09,Employment,Males,1105,1131.3,320.6,183.6,112.2,223.7,3294.7,34.9,1975,280.2
2009-09,Full-time employment,Both sexes,1668.7,1710.6,486.8,304.5,185.7,366.8,5189.1,57,3113.9,428
2009-09,Full-time employment,Females,662.9,728.1,202,137.8,81.4,168.6,2315.7,25.9,1373.7,175.6
2009-09,Full-time employment,Males,1005.9,982.5,284.8,166.7,104.3,198.2,2873.3,31.1,1740.2,252.4
2009-09,Part-time employment ,Both sexes,357.5,482.8,114.3,55.5,32.1,80.2,1249,11.5,719.9,96.8
2009-09,Part-time employment ,Females,258.3,334.1,78.5,38.6,24.3,54.7,827.5,7.6,485.1,69
2009-09,Part-time employment ,Males,99.1,148.8,35.8,17,7.9,25.5,421.4,3.8,234.8,27.8
2009-10,Employment,Both sexes,2008.7,2187.9,599.3,361.3,214.1,451.5,6458.4,69.5,3843.8,523.8
2009-10,Employment,Females,914.3,1043,279.6,176.9,104.3,225.5,3152.4,34.5,1842.7,243.7
2009-10,Employment,Males,1094.3,1144.9,319.7,184.4,109.8,226,3305.9,35,2001.2,280.2
2009-10,Full-time employment,Both sexes,1656.7,1708.5,482.1,304.3,182.2,372,5207,56.8,3139.1,425
2009-10,Full-time employment,Females,658.4,705.6,199.5,137.7,80.4,170.4,2312.3,26.1,1378.3,174.7
2009-10,Full-time employment,Males,998.3,1002.9,282.6,166.6,101.8,201.6,2894.7,30.7,1760.8,250.3
2009-10,Part-time employment ,Both sexes,352,479.4,117.3,57,31.9,79.5,1251.4,12.7,704.7,98.8
2009-10,Part-time employment ,Females,255.9,337.4,80.2,39.2,23.9,55.2,840.1,8.4,464.4,69
2009-10,Part-time employment ,Males,96,142,37.1,17.8,7.9,24.4,411.2,4.3,240.3,29.8
2009-11,Employment,Both sexes,2024.2,2200.1,603.7,361.7,216.4,453.8,6465.5,70.2,3875.9,527.5
2009-11,Employment,Females,921.3,1054,284.7,176,106,225.7,3171.2,34.6,1865.2,246.6
2009-11,Employment,Males,1102.8,1146.2,319,185.7,110.4,228.1,3294.3,35.7,2010.7,280.9
2009-11,Full-time employment,Both sexes,1658.3,1717.4,484.8,306.6,183.8,373.3,5214.9,57.7,3162.5,430.7
2009-11,Full-time employment,Females,662.6,721.8,201.7,136.9,82.2,168.8,2334.5,25.8,1399.9,178.8
2009-11,Full-time employment,Males,995.7,995.6,283.1,169.7,101.7,204.5,2880.4,31.8,1762.6,251.9
2009-11,Part-time employment ,Both sexes,365.8,482.8,118.9,55.1,32.6,80.5,1250.6,12.6,713.4,96.8
2009-11,Part-time employment ,Females,258.7,332.2,83,39,23.8,56.9,836.7,8.8,465.2,67.8
2009-11,Part-time employment ,Males,107.1,150.6,35.9,16,8.7,23.6,413.9,3.8,248.1,29
2009-12,Employment,Both sexes,2035.7,2198.6,598.4,357.6,215.1,452.3,6451.6,69.4,3878.2,526.8
2009-12,Employment,Females,931.9,1046.8,283.3,174.2,107,224.8,3153.4,33.4,1866.4,246
2009-12,Employment,Males,1103.8,1151.8,315.1,183.4,108.1,227.5,3298.2,35.9,2011.8,280.9
2009-12,Full-time employment,Both sexes,1666.4,1719,477.8,301.8,184.5,367.5,5234.4,57.1,3139.1,429.5
2009-12,Full-time employment,Females,666.7,714.7,200.8,134.4,84.7,165.7,2345,25.2,1380.8,178.3
2009-12,Full-time employment,Males,999.7,1004.2,277,167.5,99.7,201.8,2889.4,31.8,1758.3,251.3
2009-12,Part-time employment ,Both sexes,369.4,479.7,120.6,55.7,30.6,84.8,1217.2,12.3,739,97.3
2009-12,Part-time employment ,Females,265.2,332.1,82.5,39.8,22.3,59.1,808.4,8.2,485.6,67.7
2009-12,Part-time employment ,Males,104.2,147.6,38.1,16,8.4,25.7,408.8,4.1,253.4,29.6
2010-01,Employment,Both sexes,2022.1,2210.1,603,357.8,217.3,444.5,6483.7,70.2,3894.2,525.3
2010-01,Employment,Females,924.4,1055.6,284.1,175,108.7,223.9,3177.3,34.4,1870.3,245
2010-01,Employment,Males,1097.7,1154.5,318.9,182.9,108.6,220.6,3306.4,35.8,2023.9,280.3
2010-01,Full-time employment,Both sexes,1668.3,1716.8,482.4,304.8,186.6,358.3,5235.1,57.1,3134.5,433.1
2010-01,Full-time employment,Females,665.4,719.2,201.7,137.9,86.7,164.2,2341.7,25.9,1366.9,180.1
2010-01,Full-time employment,Males,1002.9,997.6,280.7,167,99.9,194.1,2893.4,31.2,1767.6,253
2010-01,Part-time employment ,Both sexes,353.8,493.3,120.6,53,30.6,86.2,1248.7,13,759.7,92.2
2010-01,Part-time employment ,Females,258.9,336.4,82.5,37.1,22,59.8,835.6,8.5,503.3,64.9
2010-01,Part-time employment ,Males,94.9,156.9,38.1,15.9,8.7,26.5,413,4.6,256.3,27.3
2010-02,Employment,Both sexes,2016,2221.4,601.4,359.5,217.5,447.7,6477.7,70.6,3905.5,528.3
2010-02,Employment,Females,921.5,1064.8,284,176.4,108.2,223.5,3173.7,34.8,1868.2,245.1
2010-02,Employment,Males,1094.5,1156.5,317.3,183.1,109.2,224.2,3304,35.8,2037.3,283.2
2010-02,Full-time employment,Both sexes,1666.5,1741.4,484.1,303.9,186.7,364.3,5243.2,57.4,3161.3,434.1
2010-02,Full-time employment,Females,670.3,731.9,203.2,137.5,87.1,164.9,2338.3,26.4,1387.9,178.4
2010-02,Full-time employment,Males,996.2,1009.5,280.9,166.4,99.6,199.4,2904.9,31,1773.4,255.7
2010-02,Part-time employment ,Both sexes,349.5,480,117.2,55.6,30.8,83.5,1234.5,13.1,744.1,94.2
2010-02,Part-time employment ,Females,251.2,332.9,80.8,38.9,21.2,58.7,835.4,8.4,480.3,66.7
2010-02,Part-time employment ,Males,98.3,147,36.4,16.7,9.6,24.8,399.1,4.8,263.8,27.4
2010-03,Employment,Both sexes,2010.3,2225.7,602.6,360.5,216.5,451.6,6471.1,70.3,3916.3,533.1
2010-03,Employment,Females,913.9,1061.5,283,177.3,107.1,224,3168.3,34.9,1879.5,247.2
2010-03,Employment,Males,1096.4,1164.2,319.5,183.2,109.4,227.5,3302.9,35.4,2036.8,285.9
2010-03,Full-time employment,Both sexes,1645.6,1730.5,482.9,307.8,183.4,368.3,5205.4,58.1,3160,436.8
2010-03,Full-time employment,Females,649.7,727,200.9,140.4,85.5,165.3,2311.1,26.7,1376.5,180.2
2010-03,Full-time employment,Males,995.9,1003.6,282,167.4,97.9,203,2894.3,31.4,1783.5,256.6
2010-03,Part-time employment ,Both sexes,364.7,495.1,119.7,52.8,33.1,83.2,1265.8,12.3,756.3,96.3
2010-03,Part-time employment ,Females,264.2,334.5,82.2,36.9,21.6,58.7,857.2,8.2,502.9,67
2010-03,Part-time employment ,Males,100.5,160.6,37.5,15.8,11.5,24.6,408.6,4,253.3,29.3
2010-04,Employment,Both sexes,2023.1,2220.4,608.7,359.8,217.5,454.3,6506.2,70.7,3940.2,533.8
2010-04,Employment,Females,920.9,1055.1,286.7,176.1,108.9,224.7,3167.2,34.8,1894,246.7
2010-04,Employment,Males,1102.2,1165.2,322,183.7,108.6,229.7,3339,35.9,2046.3,287.1
2010-04,Full-time employment,Both sexes,1661,1733.4,487.9,306.3,185.2,368.6,5224.7,58.6,3160.8,436.8
2010-04,Full-time employment,Females,657.1,725.5,204,140,86.4,163.7,2304.9,26.5,1384.3,180.5
2010-04,Full-time employment,Males,1003.9,1007.9,283.9,166.3,98.7,204.8,2919.8,32.2,1776.5,256.3
2010-04,Part-time employment ,Both sexes,362.1,487,120.8,53.5,32.3,85.8,1281.5,12.1,779.4,97
2010-04,Part-time employment ,Females,263.8,329.7,82.7,36.1,22.5,60.9,862.3,8.3,509.7,66.2
2010-04,Part-time employment ,Males,98.3,157.3,38.1,17.4,9.8,24.8,419.2,3.7,269.8,30.8
2010-05,Employment,Both sexes,2023.4,2211,609.4,358,222.5,455,6543.2,68.6,3925,533.5
2010-05,Employment,Females,918.9,1055.4,286,175.9,110.2,225.8,3178.7,34,1878.9,244.5
2010-05,Employment,Males,1104.5,1155.6,323.4,182.1,112.3,229.1,3364.5,34.6,2046.1,289
2010-05,Full-time employment,Both sexes,1665.6,1718.7,490,305.2,189.3,368.2,5266.3,56.6,3171.8,435.5
2010-05,Full-time employment,Females,655.5,721.6,207.5,140.1,86.2,166.2,2314.7,26,1387.4,176
2010-05,Full-time employment,Males,1010.1,997.1,282.5,165.1,103.1,202,2951.6,30.6,1784.4,259.4
2010-05,Part-time employment ,Both sexes,357.8,492.3,119.4,52.8,33.2,86.8,1276.9,12,753.2,98
2010-05,Part-time employment ,Females,263.5,333.8,78.4,35.8,24,59.6,864,8,491.5,68.4
2010-05,Part-time employment ,Males,94.3,158.5,41,17,9.2,27.2,412.9,3.9,261.7,29.6
2010-06,Employment,Both sexes,2026.9,2221.1,609.7,358,219.8,454,6573,68.9,3957.3,531
2010-06,Employment,Females,918.7,1058,286.3,174.6,109.7,225.6,3186.1,34.3,1894.1,245.3
2010-06,Employment,Males,1108.2,1163.1,323.5,183.4,110.1,228.4,3386.9,34.6,2063.3,285.7
2010-06,Full-time employment,Both sexes,1663,1733,488.3,304,188,371.5,5277.2,56.4,3187.3,432.5
2010-06,Full-time employment,Females,656.5,726.2,204.3,138.8,85.9,169.7,2306.2,26.1,1398.2,177.3
2010-06,Full-time employment,Males,1006.6,1006.9,284.1,165.2,102.1,201.8,2971.1,30.4,1789.1,255.2
2010-06,Part-time employment ,Both sexes,363.9,488.1,121.4,54,31.9,82.5,1295.7,12.5,770.1,98.5
2010-06,Part-time employment ,Females,262.2,331.9,82,35.8,23.8,55.9,879.9,8.3,495.9,67.9
2010-06,Part-time employment ,Males,101.7,156.2,39.4,18.2,8.1,26.6,415.8,4.2,274.2,30.5
2010-07,Employment,Both sexes,2023.6,2232.8,611.9,359,222.7,453.9,6566.9,70,3939.5,530.6
2010-07,Employment,Females,922.7,1064.3,286.5,175.5,109.8,223.8,3187.2,34.6,1870.5,245.9
2010-07,Employment,Males,1100.9,1168.5,325.4,183.5,112.9,230.1,3379.7,35.4,2069,284.7
2010-07,Full-time employment,Both sexes,1650.5,1712,487.4,303.2,188.4,364.3,5247.5,56.7,3118.3,428
2010-07,Full-time employment,Females,652.1,710,204.2,138.4,84.9,161.3,2305.6,25.7,1348.3,173
2010-07,Full-time employment,Males,998.4,1002,283.2,164.8,103.5,203.1,2941.8,31,1769.9,255
2010-07,Part-time employment ,Both sexes,373.1,520.8,124.5,55.8,34.3,89.6,1319.5,13.4,821.3,102.6
2010-07,Part-time employment ,Females,270.6,354.3,82.3,37.1,24.9,62.6,881.5,9,522.2,72.9
2010-07,Part-time employment ,Males,102.5,166.5,42.2,18.7,9.4,27,437.9,4.4,299.1,29.7
2010-08,Employment,Both sexes,2025.2,2235.4,612,357.6,226.8,452.8,6566.7,70.4,3945.5,532.7
2010-08,Employment,Females,917.5,1067.9,287.9,174.5,111.6,223.8,3184,34.7,1871.1,247.1
2010-08,Employment,Males,1107.7,1167.6,324.2,183,115.2,229,3382.7,35.7,2074.4,285.6
2010-08,Full-time employment,Both sexes,1658.6,1738.8,492.2,302.9,193.8,363.6,5235.4,57.3,3146.2,429.2
2010-08,Full-time employment,Females,658.4,730.9,207.2,137.8,88.2,162.5,2290,26,1365.5,174.7
2010-08,Full-time employment,Males,1000.2,1007.9,285,165,105.6,201.1,2945.5,31.3,1780.7,254.4
2010-08,Part-time employment ,Both sexes,366.6,496.7,119.8,54.7,33,89.2,1331.3,13.1,799.3,103.5
2010-08,Part-time employment ,Females,259.1,337,80.6,36.7,23.4,61.3,894.1,8.7,505.6,72.3
2010-08,Part-time employment ,Males,107.5,159.7,39.2,18,9.6,27.9,437.2,4.4,293.7,31.2
2010-09,Employment,Both sexes,2021.5,2220.6,611.9,355.7,231.6,454.7,6534.3,68.9,3961.1,529.6
2010-09,Employment,Females,913.6,1062.1,287.8,172.5,115.5,226.4,3153.4,33.3,1886.7,247.7
2010-09,Employment,Males,1107.9,1158.5,324.2,183.2,116.1,228.2,3380.9,35.5,2074.4,281.9
2010-09,Full-time employment,Both sexes,1667.4,1721.5,491.2,300.8,199.3,364.1,5234.9,56.3,3182.4,428
2010-09,Full-time employment,Females,664,717.1,208.4,135,92.7,164.6,2273.2,25.4,1388.7,176.3
2010-09,Full-time employment,Males,1003.4,1004.3,282.9,165.8,106.5,199.5,2961.6,30.9,1793.8,251.7
2010-09,Part-time employment ,Both sexes,354.1,499.1,120.7,54.9,32.3,90.5,1299.4,12.6,778.6,101.6
2010-09,Part-time employment ,Females,249.6,345,79.4,37.5,22.8,61.8,880.2,7.9,498,71.4
2010-09,Part-time employment ,Males,104.5,154.1,41.3,17.4,9.5,28.7,419.2,4.6,280.6,30.2
2010-10,Employment,Both sexes,2033.7,2228.9,616.8,357.6,228.5,450.2,6553.8,69.5,3956.4,529.9
2010-10,Employment,Females,924.7,1064.2,290.1,173.9,112.1,222.7,3165.6,33.9,1894.7,245.2
2010-10,Employment,Males,1109,1164.6,326.7,183.7,116.4,227.5,3388.3,35.6,2061.6,284.7
2010-10,Full-time employment,Both sexes,1670.7,1723.9,497.9,300.8,196,363.6,5273.9,56.7,3176,433.6
2010-10,Full-time employment,Females,664.2,721,211,136.3,88.4,163.8,2304.5,26,1388.3,179.2
2010-10,Full-time employment,Males,1006.5,1002.9,287,164.6,107.5,199.8,2969.4,30.7,1787.8,254.4
2010-10,Part-time employment ,Both sexes,363,505,118.8,56.7,32.5,86.6,1279.9,12.8,780.3,96.4
2010-10,Part-time employment ,Females,260.5,343.2,79.1,37.6,23.6,58.9,861,7.9,506.4,66
2010-10,Part-time employment ,Males,102.5,161.8,39.7,19.1,8.9,27.6,418.8,4.9,273.9,30.4
2010-11,Employment,Both sexes,2032.8,2240.2,612.5,357.1,226.4,447.7,6578.9,69.8,3957.7,533.3
2010-11,Employment,Females,921,1068.4,287.1,174.2,112.2,222.5,3176.1,34.3,1885.4,246.4
2010-11,Employment,Males,1111.8,1171.9,325.4,182.9,114.2,225.2,3402.8,35.5,2072.3,286.9
2010-11,Full-time employment,Both sexes,1678.2,1712.7,494.6,299.3,193.6,361.4,5295.7,57.2,3175.7,435.2
2010-11,Full-time employment,Females,658.3,704.9,208.2,135.2,89.7,165.3,2302.9,26.6,1376.6,178.8
2010-11,Full-time employment,Males,1019.9,1007.9,286.4,164.1,103.9,196.1,2992.7,30.6,1799.2,256.3
2010-11,Part-time employment ,Both sexes,354.6,527.5,117.9,57.8,32.7,86.3,1283.2,12.5,782,98.2
2010-11,Part-time employment ,Females,262.7,363.5,78.9,39,22.4,57.2,873.2,7.7,508.8,67.6
2010-11,Part-time employment ,Males,91.9,164,38.9,18.8,10.3,29.1,410.1,4.9,273.1,30.6
2010-12,Employment,Both sexes,2036.8,2227.6,608.2,358.3,225.4,448,6602.1,69.2,3982.3,533.8
2010-12,Employment,Females,917.5,1062.9,285,175.4,111.9,222.8,3181.7,34.3,1892.1,247.7
2010-12,Employment,Males,1119.3,1164.7,323.1,182.9,113.4,225.2,3420.3,34.9,2090.2,286.1
2010-12,Full-time employment,Both sexes,1668.7,1710.2,489.9,302,191.6,365.5,5314.2,56.9,3218.1,440.2
2010-12,Full-time employment,Females,657.5,711.7,202.8,137.1,88.7,167.2,2317.1,26.7,1405.7,181.4
2010-12,Full-time employment,Males,1011.2,998.5,287.1,165,102.9,198.4,2997.1,30.2,1812.4,258.8
2010-12,Part-time employment ,Both sexes,368.1,517.5,118.3,56.3,33.8,82.5,1287.8,12.3,764.2,93.5
2010-12,Part-time employment ,Females,260,351.3,82.2,38.4,23.2,55.7,864.7,7.6,486.4,66.2
2010-12,Part-time employment ,Males,108.1,166.2,36.1,17.9,10.6,26.8,423.2,4.7,277.7,27.3
2011-01,Employment,Both sexes,2060.8,2216.3,611.1,357.8,230.4,452.4,6638.1,70.4,3972.7,533.6
2011-01,Employment,Females,936.6,1060.2,289.2,175.7,113.4,224.4,3196.5,34.7,1895.1,247.3
2011-01,Employment,Males,1124.2,1156.1,322,182.1,117.1,228,3441.6,35.7,2077.6,286.3
2011-01,Full-time employment,Both sexes,1677.8,1720.4,492.6,299.7,195.3,367,5332.5,58.2,3203.1,440.4
2011-01,Full-time employment,Females,666.9,726.5,209.1,136,90,166.4,2337.8,26.9,1397.7,180.6
2011-01,Full-time employment,Males,1010.9,993.9,283.6,163.6,105.3,200.6,2994.6,31.3,1805.4,259.7
2011-01,Part-time employment ,Both sexes,383,495.9,118.5,58.1,35.1,85.4,1305.6,12.1,769.6,93.3
2011-01,Part-time employment ,Females,269.7,333.8,80.1,39.7,23.4,58,858.7,7.7,497.3,66.7
2011-01,Part-time employment ,Males,113.3,162.2,38.4,18.4,11.7,27.4,446.9,4.4,272.2,26.5
2011-02,Employment,Both sexes,2076,2213,611.4,356.8,230.5,449.9,6618.2,70.3,3980.7,533.5
2011-02,Employment,Females,950.1,1054.5,288.1,175.9,113.1,222.6,3196.3,34.3,1904.2,247.3
2011-02,Employment,Males,1125.9,1158.5,323.3,180.9,117.4,227.3,3421.9,36,2076.5,286.3
2011-02,Full-time employment,Both sexes,1686.4,1696.9,487.9,296.4,197.9,370.8,5334.6,58.8,3168.7,441
2011-02,Full-time employment,Females,675.8,706.1,203.6,134.3,90.1,167.8,2331.5,27.5,1391.8,181.3
2011-02,Full-time employment,Males,1010.6,990.8,284.3,162.1,107.8,203,3003.1,31.2,1776.8,259.7
2011-02,Part-time employment ,Both sexes,389.6,516,123.5,60.4,32.7,79.2,1283.6,11.6,812,92.6
2011-02,Part-time employment ,Females,274.3,348.4,84.5,41.6,23,54.8,864.8,6.8,512.3,66
2011-02,Part-time employment ,Males,115.3,167.6,39,18.8,9.7,24.4,418.8,4.8,299.7,26.6
2011-03,Employment,Both sexes,2079.4,2223.7,611.8,357.1,231.3,451.8,6629.4,71.2,3972,535.6
2011-03,Employment,Females,942.8,1056.1,288.5,175.2,113.2,223.7,3203.8,34.9,1889.8,247.1
2011-03,Employment,Males,1136.6,1167.6,323.3,181.9,118.1,228.1,3425.6,36.2,2082.2,288.5
2011-03,Full-time employment,Both sexes,1700.9,1715.4,492.2,298.8,199.1,367.2,5373.1,58.9,3194.6,439.5
2011-03,Full-time employment,Females,682.1,718.4,210.9,135,89.9,166.7,2366.2,26.9,1383.4,178.1
2011-03,Full-time employment,Males,1018.9,997,281.3,163.8,109.2,200.5,3006.8,31.9,1811.2,261.4
2011-03,Part-time employment ,Both sexes,378.5,508.3,119.6,58.4,32.2,84.6,1256.3,12.3,777.4,96.1
2011-03,Part-time employment ,Females,260.7,337.7,77.6,40.2,23.3,57,837.6,8,506.4,69
2011-03,Part-time employment ,Males,117.7,170.6,42,18.1,8.9,27.6,418.7,4.3,271,27.1
2011-04,Employment,Both sexes,2069.7,2228.9,609.7,356.7,235.7,448.8,6658.9,71.1,3985.2,534.9
2011-04,Employment,Females,936.1,1059.3,287.8,175.2,114.2,222.9,3213.5,35.4,1901.6,246.5
2011-04,Employment,Males,1133.6,1169.6,321.9,181.5,121.5,225.9,3445.4,35.7,2083.5,288.4
2011-04,Full-time employment,Both sexes,1717.6,1709.9,492.8,297,201,359.9,5369.5,58.9,3217.2,435.5
2011-04,Full-time employment,Females,688.4,716,209.2,132.7,90.4,164.8,2374.2,27.2,1402.6,175.2
2011-04,Full-time employment,Males,1029.2,993.9,283.6,164.2,110.5,195.1,2995.3,31.7,1814.6,260.2
2011-04,Part-time employment ,Both sexes,352.1,519,116.9,59.8,34.7,89,1289.4,12.2,767.9,99.4
2011-04,Part-time employment ,Females,247.7,343.3,78.6,42.5,23.8,58.1,839.3,8.2,499,71.3
2011-04,Part-time employment ,Males,104.4,175.6,38.3,17.3,10.9,30.8,450.1,4,268.9,28.1
